823,214
101,156
928,505
563,469
1147,469
207,868
180,792
195,365
1102,816
230,469
616,794
772,950
1114,1080
531,840
982,868
485,816
1052,868
928,214
705,868
850,1137
234,931
510,1021
990,868
21,868
1007,868
1053,868
229,816
473,866
813,1157
970,868
658,914
1090,816
870,868
11,868
338,469
1166,469
632,816
900,350
549,1055
926,792
258,653
259,816
181,653
953,868
87,816
976,816
793,571
178,214
148,868
27,236
342,868
471,373
61,816
607,10
639,571
960,816
1004,653
458,946
573,214
1162,619
393,752
48,214
239,1021
1077,653
199,816
1029,190
347,571
311,1031
1118,1165
929,103
353,153
38,816
212,53
1091,545
641,816
494,950
490,868
218,816
382,214
1008,780
1027,199
772,816
796,461
1002,868
704,816
1081,840
320,196
232,214
39,214
1029,418
1035,938
405,868
1013,868
161,545
521,868
912,418
356,570
422,1173
1040,1021
403,469
839,816
1045,816
347,721
648,859
700,619
327,139
804,762
950,214
168,1169
48,868
1005,534
617,816
920,203
243,619
757,653
922,153
197,845
848,318
386,950
994,816
863,950
925,816
879,950
1122,776
880,816
186,377
1071,816
792,469
1156,418
786,214
1136,868
1026,377
992,1021
916,1129
1078,816
568,950
871,816
775,816
501,868
682,189
550,373
944,380
785,619
210,156
680,868
1037,35
81,570
614,840
712,868
1035,415
822,1177
739,868
312,762
502,950
295,723
1005,885
134,723
313,1083
984,153
104,931
5,816
278,249
41,723
470,469
864,214
1041,776
534,469
657,868
895,868
109,816
251,834
673,418
74,214
1128,346
228,10
252,861
945,214
555,619
1177,418
734,816
850,619
570,816
1034,868
24,868
1018,373
1078,976
627,792
1002,619
540,418
163,816
503,816
729,571
1083,816
986,816
150,571
550,1173
904,236
911,236
126,309
901,914
118,816
1156,816
565,469
573,250
788,868
698,469
326,868
93,868
694,415
795,848
1078,571
983,868
1166,868
466,571
1000,1021
1171,868
310,309
628,468
541,792
1068,816
493,914
754,816
470,868
1142,840
494,601
323,752
998,517
676,816
915,505
1110,868
382,619
372,868
352,653
329,792
753,1080
658,1165
454,816
940,875
1038,816
599,868
168,868
725,619
663,619
583,571
60,816
528,190
960,1157
1101,653
842,816
780,469
673,410
572,816
654,868
367,868
51,723
205,570
517,418
223,350
684,214
952,469
1157,816
335,816
638,445
960,469
241,619
961,1169
41,214
550,866
315,141
375,214
229,138
326,816
791,816
217,377
223,484
667,681
16,182
828,86
94,868
34,816
334,816
999,469
339,816
742,445
494,619
82,868
630,504
1035,816
73,469
709,868
1146,1021
745,350
81,571
1162,816
994,505
823,868
928,1021
821,619
683,816
215,816
715,123
617,619
809,469
866,816
815,868
1158,571
837,653
440,86
52,653
845,868
968,318
230,816
844,214
698,816
725,868
544,619
372,469
171,1173
1095,182
814,816
704,182
494,214
133,816
448,824
583,816
1057,868
146,816
1062,868
782,840
276,792
43,131
351,868
1082,868
382,243
1137,619
758,123
885,780
159,868
184,1173
830,868
887,243
1003,653
176,1173
579,950
459,868
580,539
767,868
857,868
115,816
114,418
709,619
691,816
278,845
869,214
269,534
489,10
183,868
415,418
701,868
937,868
1040,619
575,868
601,816
81,816
739,1011
1150,377
425,771
1132,713
291,816
753,853
682,618
1058,447
625,487
851,317
697,534
397,780
30,619
1102,350
344,767
426,868
238,182
301,868
690,816
427,469
1179,214
562,816
984,816
582,552
237,816
395,537
15,1165
353,1177
676,350
388,816
330,35
1090,469
1156,1177
452,950
312,331
189,618
1148,816
267,469
1148,859
1125,652
862,868
65,189
477,859
433,1173
731,469
103,816
687,1173
282,868
716,868
801,373
355,950
479,619
766,868
874,703
1021,868
911,868
795,318
457,575
1050,824
90,776
1137,868
829,35
1092,70
50,350
1047,816
907,571
1123,868
459,816
837,816
83,373
956,816
1004,780
400,950
831,469
248,236
932,1021
1067,950
159,816
983,337
667,868
110,868
980,816
481,350
479,214
465,723
968,70
97,816
1168,816
482,214
720,531
609,868
148,214
1144,816
505,619
698,534
966,723
1119,868
698,868
360,653
990,373
792,816
622,792
324,196
181,660
618,868
929,214
715,868
228,671
515,868
297,868
160,723
1081,868
450,653
1106,375
658,95
18,868
1166,373
343,840
589,35
305,618
319,816
931,182
279,816
429,868
398,868
1162,868
480,816
998,859
120,868
16,1124
623,1021
650,868
750,914
242,868
943,859
692,182
784,653
325,182
515,816
1029,415
768,214
104,816
363,86
815,469
1119,816
688,868
936,868
198,816
396,792
361,350
365,350
1014,619
16,816
358,214
231,214
755,868
702,373
874,868
559,469
748,776
455,214
358,1021
7,762
431,853
655,350
212,868
1106,1021
608,868
706,950
994,407
720,282
687,182
1003,868
470,350
682,571
254,123
917,816
557,484
252,1088
806,816
153,415
284,868
620,619
211,868
464,868
604,816
1096,933
251,792
533,816
873,373
142,950
749,816
1145,868
374,762
355,868
900,816
605,447
994,214
1,653
834,868
730,868
72,816
340,752
930,950
863,1137
914,816
340,868
714,792
48,375
176,868
331,868
470,653
528,418
574,1165
555,868
422,816
675,816
121,571
176,373
759,914
732,868
1011,86
69,214
687,469
379,1173
171,816
506,868
916,214
538,868
513,653
435,355
402,10
916,816
575,816
818,816
552,510
721,816
404,619
567,868
799,418
1012,1021
589,816
740,469
1104,914
820,1083
215,868
1021,619
293,816
434,196
328,618
682,816
732,317
551,868
147,868
813,960
668,309
982,571
535,1003
219,868
1127,249
1112,571
409,868
902,816
780,653
600,203
1163,868
80,792
911,214
696,868
360,868
799,816
272,859
1137,950
906,816
111,944
171,182
19,10
285,309
151,868
1130,868
94,350
1082,816
650,373
409,721
1134,1173
228,868
930,1021
474,816
819,868
985,377
138,816
26,868
688,816
922,868
768,619
190,816
962,309
124,816
941,816
1070,619
279,792
646,868
1008,868
580,752
388,619
650,816
1169,868
1020,1173
743,868
837,868
1172,318
1123,214
162,868
891,868
130,1177
104,469
952,1173
986,418
3,816
1139,868
592,35
35,373
191,868
866,469
225,816
1021,816
795,816
99,35
818,1021
354,619
28,1021
516,1021
1166,1173
919,972
1079,132
915,950
534,350
833,792
275,619
1139,214
728,243
941,794
817,868
389,1011
97,868
462,868
677,1165
1105,214
886,70
856,373
774,849
762,816
255,908
1093,653
108,571
20,156
992,505
776,214
394,523
921,816
991,762
74,950
248,500
970,752
52,816
579,816
162,186
248,723
939,816
963,182
737,377
169,653
921,196
1079,484
1064,868
832,946
955,142
1161,868
394,868
1178,816
982,816
554,831
646,333
902,780
206,469
521,721
598,469
49,840
949,868
716,123
824,816
422,429
138,469
373,1173
141,868
128,373
712,816
1137,214
495,816
282,778
680,214
1049,1123
834,792
388,214
672,123
680,816
697,868
56,1173
813,469
796,859
263,868
420,350
722,243
1106,816
365,469
391,418
811,868
787,571
879,103
688,571
964,660
30,1021
761,868
637,816
128,816
786,723
759,1165
285,868
511,973
538,350
851,534
1123,619
1043,182
397,792
198,1021
127,469
1117,429
236,868
281,868
213,752
753,89
897,653
1043,469
787,868
626,840
740,868
1024,792
283,619
763,571
482,1021
1072,547
383,464
857,182
1141,950
653,816
500,868
215,447
548,868
733,816
811,653
739,816
798,868
695,1173
900,655
122,794
912,859
378,868
215,653
66,723
764,868
644,933
1049,950
516,816
934,214
257,196
712,243
989,539
179,868
215,792
8,571
757,676
811,771
841,868
190,418
995,373
906,373
924,868
768,816
617,243
170,35
1129,868
712,214
653,868
278,868
1099,214
375,619
591,840
1043,868
854,776
243,950
514,189
797,950
787,816
453,545
146,309
988,377
149,418
1125,1165
558,243
735,214
370,816
109,950
932,816
974,303
903,214
967,868
1046,816
984,1177
80,350
169,816
769,214
239,950
955,214
111,469
373,182
1002,816
772,868
91,182
283,131
534,868
504,868
385,868
1164,469
436,558
954,840
134,868
482,505
502,816
625,816
888,1083
403,182
608,950
691,972
129,816
965,816
676,792
507,214
1061,868
1100,816
810,469
520,309
644,571
61,868
182,816
1173,868
1067,619
76,868
150,816
171,373
647,868
651,816
687,866
44,816
837,534
976,868
842,571
939,868
579,868
1014,816
296,534
1052,950
728,214
1076,7
1098,375
958,214
765,816
306,914
231,776
5,469
577,1021
856,816
1016,868
11,816
498,418
466,816
954,816
945,619
1150,840
466,1112
229,868
357,853
218,410
329,780
264,10
1096,868
119,18
593,816
73,816
112,868
233,373
263,123
657,202
1131,618
84,469
332,505
677,1104
600,868
515,469
1043,816
483,868
1042,868
596,182
523,1021
572,375
958,1083
278,816
1038,312
348,214
221,10
299,816
781,500
962,868
410,816
169,660
230,350
933,868
128,60
368,868
1102,792
226,868
841,816
534,816
14,950
499,1021
889,243
7,816
29,469
1152,868
168,309
862,189
221,346
243,214
1055,1173
541,469
1058,868
429,469
486,939
652,145
844,723
521,571
267,816
544,868
1179,816
396,868
733,868
216,868
864,723
241,868
804,643
1057,214
360,350
335,567
51,816
954,10
358,816
533,866
102,816
322,469
485,923
286,571
584,469
515,380
1069,346
783,619
717,214
890,619
542,571
957,156
135,653
704,1173
549,868
1036,950
29,792
928,816
922,415
1119,792
1152,354
39,309
1043,35
60,373
394,375
749,214
66,196
1006,309
662,350
1158,816
223,792
266,619
924,721
801,868
211,653
7,331
230,534
829,182
846,792
121,868
997,816
962,816
287,80
38,868
306,537
859,816
169,792
881,859
450,816
718,816
389,86
1039,816
718,914
818,868
567,373
448,868
479,816
1054,236
945,816
931,816
1174,816
473,182
740,816
622,653
276,469
903,601
919,816
301,653
249,214
988,346
307,816
429,866
466,868
926,653
425,868
736,377
399,746
560,350
765,868
226,1021
118,1173
430,653
115,214
626,671
518,816
1051,868
1014,868
737,868
1124,1173
834,816
1027,593
44,950
673,816
176,469
142,619
748,601
799,859
1080,816
968,868
819,469
164,816
19,840
802,495
387,908
266,214
926,816
264,346
193,816
905,619
407,339
687,868
99,469
335,182
588,373
191,619
1153,868
325,868
917,868
533,1173
770,350
85,318
611,571
455,776
606,816
67,816
1044,816
480,373
264,840
170,182
921,868
644,868
360,660
707,350
791,1165
677,816
359,415
1046,868
650,1173
394,214
522,309
594,303
711,792
365,380
937,418
916,619
35,816
626,217
972,868
634,469
634,182
58,93
412,816
540,415
994,950
783,950
490,780
62,469
833,868
817,816
975,469
9,377
984,418
723,868
93,86
1140,868
784,792
1152,619
512,196
658,816
106,214
241,776
330,373
207,816
798,767
496,761
885,350
184,208
295,773
69,868
614,868
302,816
429,1173
184,373
648,418
768,375
1008,792
1141,619
580,908
1041,214
279,868
153,868
736,840
1105,619
1001,618
165,653
1169,816
622,534
223,653
745,731
552,619
133,619
967,373
952,182
941,868
932,868
370,868
916,868
617,1021
142,868
46,619
1138,816
258,380
68,938
753,868
1168,868
1117,866
678,868
80,868
1055,469
810,676
792,350
1095,469
287,868
220,816
176,816
1167,214
802,182
927,373
373,469
22,816
191,214
1095,1173
833,816
961,309
1087,868
865,868
1159,1169
1024,653
1058,792
99,868
798,619
200,794
634,1173
955,619
296,816
207,418
366,721
634,244
876,816
1176,182
1014,950
1013,1137
336,214
519,216
443,671
340,908
354,950
174,816
377,868
568,619
925,590
442,156
239,816
686,868
244,816
1138,997
579,243
284,816
711,469
441,816
87,214
437,816
339,1021
127,868
160,868
1079,653
174,418
190,938
114,816
794,571
312,816
890,214
766,601
981,214
1021,214
1019,418
318,816
1101,816
1063,868
802,868
174,868
392,469
1140,182
1076,868
662,469
384,214
1023,214
782,671
835,464
536,816
850,214
482,619
1051,816
345,816
690,469
940,792
722,214
86,868
839,469
352,816
223,868
669,415
73,182
872,868
695,469
882,429
693,868
406,868
19,868
253,816
729,868
419,203
428,660
679,816
315,816
319,284
268,816
990,182
919,868
460,816
265,653
857,469
503,571
64,214
375,816
1113,86
269,94
1038,331
582,505
245,868
1005,816
289,845
568,1021
836,868
429,816
857,373
332,1021
608,816
354,868
875,469
277,660
394,1021
1151,1142
1110,469
911,196
791,914
707,792
64,816
260,816
689,866
876,868
674,558
200,816
1133,816
600,214
878,765
940,653
711,350
875,350
290,816
491,571
238,868
408,560
731,350
228,816
208,373
282,840
826,142
278,214
1120,816
49,868
877,816
572,950
217,868
543,571
937,938
600,816
873,868
997,1021
907,189
1102,545
331,765
669,418
205,816
805,214
1149,816
903,619
71,816
1175,816
913,282
545,350
142,214
474,571
563,350
334,495
311,816
216,816
382,1021
1128,840
455,619
992,214
18,816
1,868
1005,780
161,868
692,379
477,418
433,469
568,214
109,214
889,558
24,214
153,816
941,571
918,816
721,868
785,816
860,539
541,5
1,380
201,792
1103,816
417,373
1075,972
88,10
317,780
1090,182
527,868
1169,214
335,16
940,469
555,950
1154,590
34,350
585,816
1116,653
970,989
745,653
751,1083
653,469
592,373
157,868
195,816
166,418
1130,721
893,816
1038,868
835,619
807,189
481,469
1129,776
35,868
549,1173
895,653
262,868
772,1021
546,196
379,433
404,214
83,816
977,469
234,182
1006,1169
47,1083
961,816
786,868
1124,868
665,816
821,214
324,236
312,868
883,849
422,182
138,373
12,840
194,816
440,123
931,868
541,868
557,868
1101,469
648,868
687,816
22,303
412,139
409,571
1034,706
766,776
166,816
2,182
1115,868
340,816
124,619
1149,1021
673,868
9,840
179,816
649,250
200,202
964,469
243,1021
643,868
1158,868
387,868
793,53
457,853
31,196
91,469
88,840
291,868
68,1029
438,469
206,1173
995,182
769,868
116,950
1067,1021
11,505
295,868
678,816
806,868
1111,868
580,816
237,571
142,816
675,571
770,469
332,816
1161,723
705,618
598,433
955,776
1179,868
730,859
522,868
540,868
251,469
417,182
23,445
380,350
1176,868
829,373
129,1173
597,469
715,93
7,868
951,445
268,1021
995,1173
901,95
737,671
198,868
488,816
123,86
609,792
274,415
465,214
797,375
984,415
1070,816
53,868
279,141
729,150
800,86
115,303
320,203
332,510
1053,214
908,816
1030,824
1119,469
317,534
134,214
102,868
1092,816
821,950
358,868
363,965
473,816
707,816
420,653
739,86
1107,309
265,29
321,660
276,816
597,771
243,816
709,816
329,469
1063,653
599,845
719,816
535,792
220,123
1152,950
644,816
1164,816
698,653
498,415
531,778
415,868
108,458
586,1011
166,139
675,618
358,950
981,1021
12,377
867,373
945,950
694,1177
84,1173
595,214
278,723
370,214
136,868
812,469
267,373
832,868
1013,214
26,792
443,868
1164,868
367,816
77,914
1126,1173
603,410
712,619
822,816
1178,950
668,868
1139,816
427,868
1127,723
800,93
111,380
695,182
601,619
957,868
386,1021
1161,214
917,950
584,868
734,868
423,770
460,571
900,653
461,418
427,816
169,868
1004,816
724,948
1016,816
413,816
137,317
588,1173
676,868
1111,141
407,950
324,723
615,868
234,469
24,505
978,418
66,214
299,914
419,816
900,469
854,214
640,325
447,868
647,816
620,868
105,418
40,653
786,845
221,671
188,868
809,350
426,203
484,350
117,868
147,445
975,653
735,816
823,973
1059,15
187,868
1039,868
492,868
1135,868
430,816
1081,1142
798,214
833,469
1126,816
436,816
372,792
34,792
862,618
690,868
95,914
1121,816
206,868
561,794
565,182
305,816
725,142
709,950
682,868
1128,868
552,1021
127,182
251,350
457,816
657,816
895,816
785,375
798,816
720,816
954,1150
831,816
334,182
609,350
509,454
1135,1011
981,868
1063,469
397,469
212,571
287,484
921,203
291,418
732,469
683,868
579,619
497,660
228,346
356,868
1016,571
642,619
592,182
643,816
434,203
115,868
134,845
381,868
297,214
501,816
626,346
430,792
956,619
1061,139
1042,214
893,652
204,859
17,196
251,653
350,653
164,415
537,1165
566,571
44,619
850,816
547,840
762,418
502,1137
731,816
644,721
177,505
725,816
201,868
898,894
683,214
949,816
655,5
845,816
544,950
1024,816
1071,89
1139,601
281,10
615,816
400,816
1139,619
1110,484
866,868
455,868
1064,816
389,868
898,214
1091,469
1041,816
670,868
624,214
920,214
35,182
152,868
496,214
350,868
235,214
726,571
674,868
16,469
376,723
451,653
895,885
212,816
884,723
1115,816
694,816
113,816
89,1080
980,950
1075,868
720,778
236,196
334,868
1166,816
167,765
849,653
346,10
557,816
266,950
1106,214
437,1173
1014,214
841,469
820,214
375,950
295,214
1049,1021
963,868
87,558
87,868
305,571
689,469
1147,816
385,495
165,350
1065,214
317,868
199,593
686,1177
755,776
436,950
109,619
191,816
684,243
994,339
62,816
465,196
480,868
585,653
1045,972
588,469
589,182
595,115
781,816
678,189
156,214
359,418
1092,868
408,469
1101,792
107,578
1151,840
646,816
775,469
992,816
238,373
297,816
1074,1021
596,469
392,350
967,1173
481,792
96,868
1124,182
991,765
512,214
407,868
201,816
51,214
707,447
204,418
661,196
884,214
1163,70
554,653
1133,868
788,1150
1044,1142
125,816
1175,1173
110,816
1115,89
512,816
473,1173
607,377
901,816
69,619
185,619
55,914
332,868
604,619
333,816
667,418
501,619
261,840
750,1165
54,816
312,418
647,792
259,126
378,816
662,868
614,377
109,868
878,868
202,794
196,816
1076,331
708,816
776,619
998,816
809,653
1049,214
512,203
1034,214
538,816
190,868
277,868
627,469
1153,934
128,1173
922,816
1041,142
720,868
193,318
1141,505
1108,752
305,868
428,469
40,380
616,868
656,1144
490,792
647,350
1063,816
970,908
971,868
555,959
629,141
1173,182
541,653
192,868
831,653
112,653
1160,571
948,1144
897,350
408,816
678,618
728,868
921,723
592,816
505,868
1008,350
64,950
780,792
247,816
1179,619
95,816
1004,350
1145,816
343,778
555,243
837,792
533,868
447,816
194,868
77,311
973,868
304,767
349,868
604,868
1045,868
790,182
253,868
45,282
1031,816
56,868
959,868
1090,868
1022,868
790,35
91,1173
103,619
875,792
496,816
411,214
227,868
137,534
1130,571
867,469
878,418
584,1173
544,1021
433,495
127,1173
337,816
1067,214
827,868
999,1063
218,418
1074,816
289,723
250,868
1146,868
810,350
583,868
31,214
422,373
160,816
45,531
1125,914
275,816
310,868
264,868
693,653
462,794
276,350
761,214
708,868
719,836
46,214
16,1173
586,123
1059,816
929,619
564,214
155,816
420,469
947,950
1099,816
276,868
521,933
796,816
42,469
133,950
225,202
919,939
438,1173
781,236
533,373
195,868
33,350
107,950
585,868
221,840
381,469
952,816
507,126
977,350
819,1173
755,816
1065,619
381,1173
299,145
891,141
1097,1021
1036,619
609,816
403,373
936,816
20,214
1106,619
380,868
766,214
741,816
247,214
455,950
869,115
861,1088
43,619
657,794
759,145
1059,914
828,1011
228,840
1134,469
802,469
877,571
744,93
1055,868
712,1021
630,653
555,214
757,816
478,1011
430,350
451,792
133,1021
588,866
502,214
439,868
499,816
235,115
361,469
1178,1021
1053,309
754,868
56,373
205,721
383,816
1171,816
714,841
229,35
421,868
164,868
358,619
482,950
279,469
124,375
274,868
55,1165
525,203
101,868
158,620
476,950
803,816
41,196
503,868
984,868
444,816
36,792
1072,816
166,868
235,868
973,214
1011,123
318,868
550,816
376,816
246,593
1123,816
511,816
892,415
144,123
375,868
1162,950
1141,816
255,816
524,653
546,816
367,309
640,469
716,816
1079,792
202,816
557,792
320,816
219,931
601,950
236,723
504,653
1142,868
1116,350
489,1150
252,868
572,1021
579,214
565,866
634,373
906,866
354,1137
356,721
45,868
519,469
231,816
845,214
1113,868
522,761
1045,571
263,93
865,816
936,571
985,10
1076,816
855,214
693,469
589,1173
185,950
991,331
642,950
36,350
257,868
351,816
1012,619
338,350
797,1021
323,868
128,469
994,868
1057,816
904,816
515,350
468,214
370,303
535,653
604,950
502,354
904,196
945,868
1050,318
5,868
141,350
15,816
105,859
1014,776
736,346
542,868
966,289
244,868
315,792
175,214
477,868
333,284
929,868
196,868
367,214
622,780
116,1137
799,517
1118,816
198,505
1128,816
504,469
1099,619
790,373
844,816
118,182
53,571
1152,816
422,866
624,816
302,868
21,86
1149,868
514,571
345,923
78,619
730,418
843,742
707,469
1129,214
410,868
671,10
720,840
366,868
242,571
549,816
1004,885
217,816
289,214
429,182
1120,868
432,418
508,445
348,619
311,914
238,816
213,816
283,214
617,868
645,571
412,868
313,214
583,1064
556,243
292,571
384,500
123,868
547,868
694,892
281,377
79,653
500,196
1060,868
162,10
1153,214
499,619
822,415
1146,375
638,816
732,792
221,377
524,780
1004,868
494,776
744,816
427,960
434,868
932,950
858,816
827,375
67,868
433,182
1079,868
903,776
260,138
245,816
578,816
270,350
1090,373
668,816
614,816
994,1021
478,816
137,780
229,1173
577,28
770,780
1098,816
738,653
453,792
662,5
969,571
1026,10
1147,868
1068,868
782,868
1100,203
625,868
360,792
1102,868
462,571
144,868
134,816
781,214
233,182
954,186
607,840
397,350
75,415
432,859
411,601
388,1099
73,868
851,350
385,182
775,1173
530,1165
335,868
130,816
544,214
688,307
672,93
163,868
1062,10
559,868
50,653
967,816
409,570
1003,350
598,816
102,721
602,752
1039,950
1062,443
690,960
369,618
239,375
44,868
516,214
451,780
420,792
808,868
1153,816
759,652
14,816
361,534
1135,254
53,816
985,346
448,816
1157,182
679,723
129,868
577,214
614,10
743,139
803,373
696,938
1174,454
926,868
686,816
1108,908
295,845
132,816
596,1157
988,10
997,868
722,619
265,660
968,816
684,950
1175,373
321,653
1156,868
703,350
577,243
43,214
167,762
177,868
527,318
1176,816
572,1023
1089,972
1038,765
774,868
1159,168
960,1173
877,621
1136,816
967,469
698,350
956,243
1062,816
809,792
560,653
124,1021
177,214
1121,571
768,997
346,840
1111,816
753,816
48,619
989,816
487,816
59,86
177,222
1140,469
888,214
1037,373
694,418
1173,469
732,780
448,318
1105,142
711,868
33,792
993,816
745,816
108,946
1032,418
1025,868
678,862
769,950
531,868
977,816
651,1165
661,868
185,776
645,794
202,571
971,703
283,868
98,309
226,816
869,868
833,447
620,214
67,309
562,469
733,418
572,619
272,868
91,816
141,816
809,868
171,469
1022,445
915,619
406,86
1140,816
493,1165
1092,848
723,816
1042,816
563,1008
112,780
269,469
930,214
376,214
751,868
930,505
382,816
1052,776
148,816
510,214
582,619
249,723
998,418
130,415
740,244
1131,571
27,196
450,469
137,792
964,868
1052,214
24,950
1122,950
572,868
254,1011
16,373
632,868
1013,619
672,868
1005,792
290,1165
1109,816
516,505
413,866
639,868
717,619
569,816
301,447
935,189
833,653
698,792
640,182
1017,868
